variant_id,stop_id
538331,2861
538331,1149
538331,256
538331,1142
538331,824
538336,3182
538336,2861
538336,1149
538336,256
538336,1142
538336,824
538336,879
538339,1963
538339,3182
538340,1963
538340,3182
538341,1963
538341,3182
538342,666
538342,212
538342,255
538342,271
538343,582
538343,568
538343,575
538344,582
538344,568
538344,575
538344,1740
538344,874
538344,613
538345,576
538345,567
538346,582
538346,568
538352,1819
538352,1743
538353,1901
538353,613
538360,635
538360,1892
538360,603
538360,1900
538361,1892
538361,603
538361,1900
538362,1892
538362,603
538362,1900
538363,620
538365,1901
538365,613
538366,635
538368,1160
538368,639
538368,620
538368,1892
538369,1160
538369,3413
538369,639
538369,620
538369,1892
538369,567
538370,568
538370,1189
538370,613
538370,619
538370,637
538370,644
538370,1329
538370,665
538382,568
538382,613
538382,619
538382,637
538382,644
538383,613
538383,619
538383,637
538383,644
538384,1160
538387,1329
538387,665
538388,94
538388,1125
538388,216
538388,226
538388,240
538389,94
538389,1125
538389,216
538389,226
538390,94
538390,1125
538390,216
538390,226
538391,3136
538391,94
538391,1125
538391,216
538391,226
538392,3136
538392,94
538392,1125
538392,216
538392,226
538393,242
538393,884
538393,217
538393,115
538393,91
538393,3136
538394,242
538394,884
538394,217
538394,115
538394,91
538395,242
538395,884
538395,217
538395,115
538395,91
538395,3136
538397,115
538397,91
538397,3136
538399,378
538400,2861
538400,1149
538400,256
538401,2342
538401,3184
538401,2861
538401,1149
538401,256
538402,255
538402,271
538402,281
538402,3140
538402,378
538402,1153
538403,1153
538403,2342
538403,3184
538403,2861
538403,1149
538403,256
538404,1153
538404,2342
538404,3184
538404,2861
538404,1149
538404,256
538405,2342
538405,3184
538405,2861
538405,1149
538405,256
538408,1153
538408,2342
538408,3184
538408,2861
538408,1149
538408,256
538409,255
538409,271
538409,281
538409,3140
538409,378
538410,255
538410,271
538410,281
538410,3140
538410,378
538410,1153
538413,2342
538413,3184
538414,255
538414,2973
538417,255
538417,271
538417,281
538418,553
538418,1740
538418,1330
538418,508
538418,3103
538418,480
538421,803
538421,553
538421,1740
538421,1330
538421,508
538422,509
538424,2528
538424,481
538424,3103
538424,509
538424,546
538424,1743
538424,554
538425,2528
538425,481
538425,509
538425,547
538429,2880
538429,553
538429,1740
538429,1330
538429,508
538433,509
538434,3008
538434,891
538434,1138
538434,211
538434,240
538434,1016
538436,2880
538436,553
538436,804
538436,637
538437,3134
538438,2341
538439,3134
538439,481
538439,324
538439,2341
538441,378
538441,323
538441,480
538441,3134
538443,323
538443,480
538443,449
538446,448
538446,481
538446,324
538446,2341
538447,448
538447,481
538447,324
538447,2341
538448,448
538448,481
538448,324
538448,2341
538449,448
538449,481
538449,324
538449,2341
538450,3134
538455,378
538456,2341
538457,378
538457,323
538457,480
538457,449
538458,378
538458,323
538458,480
538458,449
538460,1889
538461,1230
538461,3415
538461,2828
538461,1819
538461,1330
538461,508
538462,2855
538462,205
538463,1230
538463,3415
538463,2828
538463,613
538463,637
538464,1248
538464,711
538465,509
538465,841
538465,1248
538465,711
538469,2273
538469,2305
538470,1149
538470,251
538471,55
538471,2796
538471,2274
538471,2304
538471,3415
538471,2828
538471,3239
538471,1740
538471,1330
538471,2954
538471,508
538471,3102
538471,511
538471,2861
538471,1149
538471,251
538472,55
538472,2274
538472,2304
538472,3415
538472,2828
538473,2274
538473,2304
538473,3415
538473,2828
538473,637
538474,55
538474,2796
538474,2274
538474,2304
538474,3415
538474,2828
538474,637
538475,2884
538475,271
538475,2863
538475,1016
538475,3102
538475,509
538475,2953
538475,546
538475,1741
538475,711
538475,2273
538475,2305
538475,2796
538476,511
538476,2861
538476,1906
538476,1149
538476,251
538477,511
538477,2855
538478,1759
538478,786
538478,116
538479,1759
538479,786
538479,116
538479,788
538480,1759
538480,786
538480,1142
538483,256
538483,1142
538483,824
538483,639
538485,284
538485,2861
538485,1149
538485,256
538485,205
538485,1142
538485,824
538487,666
538487,212
538487,255
538487,271
538487,2863
538489,639
538489,620
538490,635
538490,637
538491,637
538497,481
538497,2218
538497,1175
538497,638
538499,637
538500,481
538501,638
538502,656
538502,989
538502,480
538503,481
538503,2218
538503,1175
538505,782
538505,952
538505,1782
538505,638
538506,638
538508,636
538508,818
538508,241
538508,494
538508,781
538509,782
538509,952
538509,1782
538509,638
538509,879
538510,637
538511,2173
538511,667
538511,3413
538511,638
538514,619
538514,637
538515,2173
538516,639
538516,620
538517,667
538517,3413
538517,639
538517,620
538518,3413
538518,637
538518,668
538518,2172
538519,2172
538520,706
538520,647
538520,639
538520,620
538520,1248
538520,711
538520,2305
538521,51
538521,2274
538521,3415
538521,2828
538521,613
538521,619
538521,638
538521,700
538521,705
538522,619
538522,638
538523,51
538523,2274
538523,3415
538523,2828
538523,613
538523,619
538523,638
538524,706
538524,647
538524,637
538525,647
538525,637
538526,639
538526,620
538526,1248
538526,711
538526,2305
538527,638
538527,700
538528,638
538528,700
538528,705
538529,3412
538529,195
538529,256
538529,1151
538529,305
538529,324
538530,323
538530,304
538530,2855
538530,255
538531,323
538531,304
538531,2855
538531,255
538531,1759
538531,3416
538533,3412
538533,195
538533,256
538533,1151
538533,305
538533,324
538535,255
538535,1759
538535,3416
538536,305
538536,324
538537,323
538537,304
538537,2855
538538,323
538538,304
538540,445
538540,2119
538540,319
538540,2855
538540,255
538541,256
538541,1151
538541,318
538541,447
538542,1151
538542,318
538542,447
538542,27
538543,318
538543,447
538544,256
538545,26
538545,445
538545,2119
538545,319
538546,26
538546,445
538546,2119
538546,319
538546,2861
538548,255
538549,255
538550,255
538551,3131
538552,1306
538552,2863
538552,781
538552,2527
538553,1306
538553,2863
538553,781
538553,2527
538554,1306
538554,2863
538554,781
538554,2527
538556,2528
538556,782
538556,2855
538557,2528
538557,782
538557,2855
538557,1174
538559,2528
538559,782
538564,891
538564,1138
538564,3412
538564,211
538564,240
538564,1016
538564,3104
538564,509
538564,546
538564,27
538565,891
538565,1138
538565,3412
538565,211
538565,240
538565,1016
538566,509
538566,546
538566,27
538567,1138
538567,3412
538567,211
538567,240
538569,26
538569,1330
538569,508
538569,3104
538569,511
538569,242
538569,212
538569,3416
538569,1251
538570,511
538570,242
538570,212
538570,3416
538570,1251
538571,26
538571,1330
538571,508
538572,26
538572,1330
538572,989
538572,545
538572,543
538572,1175
538573,638
538575,637
538575,666
538575,212
538575,195
538575,179
538577,637
538579,1901
538579,604
538579,711
538580,711
538581,3415
538581,2828
538581,603
538581,1900
538582,1248
538582,711
538583,711
538585,3415
538585,2828
538585,613
538588,603
538588,1900
538596,1901
538596,604
538596,711
538596,2305
538598,711
538598,2305
538599,603
538599,1900
538600,2274
538600,3415
538600,2828
538603,3415
538603,2828
538603,1819
538603,617
538603,1330
538605,1819
538605,617
538605,1330
538606,1248
538606,711
538607,3415
538607,2828
538607,613
538609,3105
538612,977
538612,1330
538612,1016
538613,509
538613,841
538613,804
538615,3105
538615,509
538615,547
538617,639
538617,620
538617,1819
538617,1330
538617,508
538618,639
538618,620
538618,1819
538618,1330
538618,508
538619,511
538619,1154
538619,255
538619,261
538619,15
538620,16
538620,262
538620,256
538620,1151
538620,494
538620,1016
538620,3102
538621,16
538621,262
538621,256
538621,1151
538621,494
538621,1016
538622,635
538622,1819
538622,1330
538622,508
538622,3102
538622,511
538622,1154
538622,255
538622,261
538622,15
538623,16
538623,262
538623,256
538623,1151
538623,494
538623,1016
538623,3102
538623,509
538623,546
538623,613
538623,619
538625,509
538625,546
538625,613
538625,619
538625,637
538625,1074
538626,635
538626,637
538627,509
538627,546
538627,613
538627,619
538627,637
538628,509
538628,546
538628,613
538628,619
538628,637
538629,546
538629,613
538629,619
538629,637
538630,546
538630,613
538630,619
538630,637
538631,1074
538631,673
538631,638
538633,977
538633,1312
538634,494
538635,1312
538638,242
538638,884
538638,217
538638,2479
538638,115
538640,114
538640,788
538640,216
538640,226
538641,114
538641,788
538641,216
538641,226
538641,952
538641,1782
538643,818
538643,242
538643,884
538643,217
538643,2479
538643,115
538648,1151
538650,3405
538650,3404
538650,3402
538650,3403
538650,864
538650,323
538650,31
538650,317
538650,2855
538652,1016
538652,3107
538652,447
538652,1249
538652,3134
538653,788
538653,216
538653,226
538653,240
538653,1330
538653,1016
538653,3107
538653,447
538653,1249
538653,3134
538654,447
538654,1249
538654,3134
538655,788
538655,216
538655,226
538655,240
538655,1330
538655,1016
538655,3107
538656,788
538656,2554
538657,788
538657,216
538657,226
538657,240
538657,1330
538657,1016
538659,788
538659,216
538659,226
538659,240
538659,1330
538659,1016
538660,788
538660,216
538660,226
538660,240
538660,1330
538660,1016
538661,469
538661,3132
538661,2119
538661,511
538661,547
538662,3134
538662,3132
538662,2119
538662,511
538662,547
538663,511
538663,547
538663,242
538663,884
538663,217
538663,2479
538664,3134
538664,3132
538664,2119
538664,3104
538664,511
538664,547
538664,242
538664,884
538664,217
538664,2479
538665,2119
538665,3104
538665,511
538665,547
538665,242
538665,884
538665,217
538665,788
538667,511
538667,547
538667,242
538667,884
538667,217
538667,788
538668,788
538668,2554
538669,3134
538669,3132
538669,2119
538670,788
538672,251
538672,1759
538672,1142
538672,216
538672,226
538672,240
538672,1016
538673,251
538673,1759
538673,1142
538673,216
538673,226
538673,240
538673,1016
538674,251
538674,1759
538674,1142
538674,216
538674,226
538674,240
538674,1016
538675,212
538675,195
538675,2884
538675,2972
538676,251
538676,1759
538676,1142
538677,978
538677,952
538678,818
538678,241
538679,255
538679,261
538679,179
538679,165
538681,164
538681,2977
538681,180
538681,262
538681,256
538684,164
538684,2977
538684,180
538684,262
538684,256
538689,164
538689,2977
538689,180
538690,164
538690,2977
538690,180
538690,256
538691,656
538691,241
538693,378
538695,2274
538695,3415
538695,2828
538695,1740
538695,2815
538696,2274
538696,3415
538696,2828
538696,1740
538696,2815
538698,378
538698,864
538698,2816
538698,546
538698,1741
538698,711
538698,2305
538699,2815
538699,324
538699,396
538699,2342
538700,1740
538700,2815
538700,324
538700,396
538700,2342
538701,2274
538701,3415
538701,2828
538702,2274
538702,3415
538702,2828
538702,1894
538704,711
538704,2305
538705,216
538705,226
538705,240
538705,305
538705,781
538708,216
538708,226
538708,240
538708,305
538708,781
538710,782
538710,304
538710,242
538710,884
538710,217
538712,1160
538712,508
538712,3106
538712,511
538712,782
538718,323
538718,1016
538719,323
538719,1016
538719,3106
538719,509
538719,2816
538719,665
538727,115
538727,1139
538727,981
538727,799
538727,1025
538728,256
538728,244
538729,38
538729,255
538730,256
538735,271
538735,281
538738,864
538738,323
538738,1016
538738,3106
538738,509
538738,2816
538738,1782
538738,638
538739,864
538739,323
538739,1016
538739,3106
538739,509
538739,2816
538739,1782
538739,638
538740,2510
538740,864
538740,323
538740,1016
538740,3106
538740,509
538740,2816
538740,1782
538740,638
538742,511
538742,396
538743,636
538743,818
538743,508
538743,3106
538743,511
538743,396
538745,782
538746,864
538746,323
538746,1016
538746,3106
538746,509
538746,2816
538746,1782
538746,638
538747,1215
538747,481
538748,1215
538748,481
538748,3104
538748,511
538748,243
538748,255
538748,2973
538749,2977
538749,2973
538749,256
538749,244
538749,1016
538749,3103
538749,480
538749,2035
538750,2977
538750,2973
538750,256
538750,244
538750,1016
538752,480
538752,2035
538756,256
538756,244
538756,1016
538757,256
538757,244
538757,1016
538758,256
538758,244
538758,1016
538761,511
538761,243
538761,255
538763,1215
538763,481
538764,782
538764,315
538764,952
538764,1782
538771,637
538771,656
538771,242
538771,255
538772,637
538773,636
538774,656
538774,242
538774,255
538775,256
538775,240
538775,1175
538775,1165
538776,480
538776,347
538776,2666
538776,897
538776,18
538776,864
538777,480
538777,347
538777,2666
538777,897
538777,18
538778,480
538778,347
538778,2666
538778,897
538778,18
538780,480
538780,2035
538780,350
538781,480
538781,2035
538781,350
538782,480
538782,347
538782,2666
538782,897
538783,480
538783,347
538783,2666
538783,897
538784,480
538784,347
538784,2666
538784,897
538784,864
538785,256
538785,244
538785,32
538786,256
538788,613
538789,255
538801,1125
538801,114
538801,211
538801,240
538802,1125
538802,114
538803,242
538803,212
538803,115
538803,1025
538804,115
538804,1025
538805,1016
538805,1218
538805,1219
538805,472
538806,475
538806,471
538806,463
538806,458
538807,1016
538807,1218
538807,1219
538807,472
538807,3294
538808,3295
538808,475
538808,471
538808,463
538808,458
538809,475
538809,471
538809,463
538810,665
538811,1160
538814,636
538814,818
538814,242
538814,255
538814,3235
538815,256
538815,240
538815,1782
538815,639
538816,636
538816,818
538816,242
538816,255
538817,256
538817,240
538818,255
538818,3235
