route_id,service_id,trip_id,trip_headsign,direction_id,brigade_id,vehicle_id,variant_id
5,8,8_4025942,"OPORÓW",0,5,5,537007
5,8,8_4025944,"OPORÓW",0,5,5,537007
5,8,8_4025952,"OPORÓW",0,6,36,537007
5,8,8_4025954,"OPORÓW",0,6,36,537007
5,8,8_4025958,"OPORÓW",0,6,36,537007
5,8,8_4025980,"OPORÓW",0,7,5,537007
5,8,8_4025982,"OPORÓW",0,7,5,537007
5,8,8_4025984,"OPORÓW",0,7,5,537007
5,8,8_4025986,"OPORÓW",0,7,5,537007
5,8,8_4025992,"OPORÓW",0,8,5,537007
5,8,8_4025996,"OPORÓW",0,8,5,537007
5,8,8_4026008,"OPORÓW",0,9,28,537007
5,8,8_4026010,"OPORÓW",0,9,28,537007
5,8,8_4026013,"OPORÓW",0,10,34,537007
5,8,8_4026015,"OPORÓW",0,10,34,537007
5,8,8_4026017,"OPORÓW",0,10,34,537007
5,8,8_4026021,"OPORÓW",0,11,5,537007
5,8,8_4026023,"OPORÓW",0,11,5,537007
5,8,8_4027951,"OPORÓW",0,5,5,537007
5,8,8_4027953,"OPORÓW",0,5,5,537007
5,8,8_4027993,"OPORÓW",0,8,12,537007
5,8,8_4025664,"OPORÓW",0,15,12,537204
5,8,8_4025930,"OPORÓW",0,5,5,537204
5,8,8_4027991,"OPORÓW",0,8,12,537204
5,8,8_4025950,"OPORÓW",0,6,36,537205
5,8,8_4025874,"Zajezdnia GAJ",1,1,34,537206
5,8,8_4025751,"Zajezdnia BOREK",1,17,12,537207
5,8,8_4025765,"Zajezdnia BOREK",1,18,5,537207
5,8,8_4025786,"Zajezdnia BOREK",1,19,5,537207
5,8,8_4026011,"Zajezdnia BOREK",1,9,28,537207
5,8,8_4025524,"Zajezdnia GAJ",0,2,5,537208
5,8,8_4025988,"Zajezdnia GAJ",0,7,5,537208
5,8,8_4026019,"Zajezdnia GAJ",0,10,34,537208
5,8,8_4026025,"Zajezdnia GAJ",0,11,5,537208
5,8,8_4027955,"Zajezdnia GAJ",0,5,5,537208
5,8,8_4025868,"KSIĘŻE MAŁE",1,1,34,537209
5,8,8_4025875,"KSIĘŻE MAŁE",1,2,5,537209
5,8,8_4025892,"KSIĘŻE MAŁE",1,3,5,537209
5,8,8_4026012,"KSIĘŻE MAŁE",1,10,34,537209
5,8,8_4026020,"KSIĘŻE MAŁE",1,11,5,537209
5,8,8_4025766,"KSIĘŻE MAŁE",1,19,5,537210
5,8,8_4026007,"KSIĘŻE MAŁE",1,9,28,537210
6,3,3_4029174,"KOWALE",1,7,5,537309
6,3,3_4029176,"KOWALE",1,7,5,537309
6,3,3_4029178,"KOWALE",1,7,5,537309
6,3,3_4029182,"KOWALE",1,7,5,537309
6,3,3_4029390,"KOWALE",1,1,28,537309
6,3,3_4029392,"KOWALE",1,1,28,537309
6,3,3_4029394,"KOWALE",1,1,28,537309
6,3,3_4029396,"KOWALE",1,1,28,537309
6,3,3_4029398,"KOWALE",1,1,28,537309
6,3,3_4029400,"KOWALE",1,1,28,537309
6,3,3_4029404,"KOWALE",1,1,28,537309
6,3,3_4029408,"KOWALE",1,2,28,537309
6,3,3_4029412,"KOWALE",1,2,28,537309
6,3,3_4029414,"KOWALE",1,2,28,537309
6,3,3_4029416,"KOWALE",1,2,28,537309
6,3,3_4029418,"KOWALE",1,2,28,537309
6,3,3_4029420,"KOWALE",1,2,28,537309
6,3,3_4029422,"KOWALE",1,2,28,537309
6,3,3_4029429,"KOWALE",1,3,5,537309
6,3,3_4029431,"KOWALE",1,3,5,537309
6,3,3_4029433,"KOWALE",1,3,5,537309
6,3,3_4029435,"KOWALE",1,3,5,537309
6,3,3_4029437,"KOWALE",1,3,5,537309
6,3,3_4029439,"KOWALE",1,3,5,537309
6,3,3_4029441,"KOWALE",1,3,5,537309
6,3,3_4029455,"KOWALE",1,4,5,537309
6,3,3_4029457,"KOWALE",1,4,5,537309
6,3,3_4029462,"KOWALE",1,5,28,537309
6,3,3_4029478,"KOWALE",1,5,28,537309
6,3,3_4029484,"KOWALE",1,6,28,537309
6,3,3_4029498,"KOWALE",1,6,28,537309
6,3,3_4029516,"KOWALE",1,7,28,537309
6,3,3_4029524,"KOWALE",1,8,5,537309
6,3,3_4029540,"KOWALE",1,8,5,537309
6,3,3_4029578,"KOWALE",1,10,5,537309
6,3,3_4029582,"KOWALE",1,10,5,537309
6,3,3_4029584,"KOWALE",1,10,5,537309
6,3,3_4029586,"KOWALE",1,10,5,537309
6,3,3_4029598,"KOWALE",1,11,5,537309
6,3,3_4029602,"KOWALE",1,11,5,537309
6,3,3_4029604,"KOWALE",1,11,5,537309
6,3,3_4029606,"KOWALE",1,11,5,537309
6,3,3_4029608,"KOWALE",1,11,5,537309
6,3,3_4029610,"KOWALE",1,11,5,537309
6,3,3_4029612,"KOWALE",1,11,5,537309
6,3,3_4029616,"KOWALE",1,11,5,537309
6,3,3_4030142,"KOWALE",1,4,28,537309
6,3,3_4030328,"KOWALE",1,1,5,537309
6,3,3_4030617,"KOWALE",1,4,28,537309
6,3,3_4030637,"KOWALE",1,5,28,537309
6,3,3_4030655,"KOWALE",1,5,28,537309
6,3,3_4030662,"KOWALE",1,6,5,537309
6,3,3_4030671,"KOWALE",1,7,28,537309
6,3,3_4029175,"KRZYKI",0,7,5,537310
6,3,3_4029177,"KRZYKI",0,7,5,537310
6,3,3_4029179,"KRZYKI",0,7,5,537310
6,3,3_4029387,"KRZYKI",0,1,28,537310
6,3,3_4029391,"KRZYKI",0,1,28,537310
6,3,3_4029393,"KRZYKI",0,1,28,537310
6,3,3_4029395,"KRZYKI",0,1,28,537310
6,3,3_4029397,"KRZYKI",0,1,28,537310
6,3,3_4029399,"KRZYKI",0,1,28,537310
6,3,3_4029401,"KRZYKI",0,1,28,537310
6,3,3_4029413,"KRZYKI",0,2,28,537310
6,3,3_4029415,"KRZYKI",0,2,28,537310
6,3,3_4029417,"KRZYKI",0,2,28,537310
6,3,3_4029419,"KRZYKI",0,2,28,537310
6,3,3_4029421,"KRZYKI",0,2,28,537310
6,3,3_4029423,"KRZYKI",0,2,28,537310
6,3,3_4029430,"KRZYKI",0,3,5,537310
6,3,3_4029432,"KRZYKI",0,3,5,537310
6,3,3_4029434,"KRZYKI",0,3,5,537310
6,3,3_4029436,"KRZYKI",0,3,5,537310
6,3,3_4029438,"KRZYKI",0,3,5,537310
6,3,3_4029440,"KRZYKI",0,3,5,537310
6,3,3_4029442,"KRZYKI",0,3,5,537310
6,3,3_4029454,"KRZYKI",0,4,5,537310
6,3,3_4029456,"KRZYKI",0,4,5,537310
6,3,3_4029463,"KRZYKI",0,5,28,537310
6,3,3_4029479,"KRZYKI",0,5,28,537310
6,3,3_4029485,"KRZYKI",0,6,28,537310
6,3,3_4029499,"KRZYKI",0,6,28,537310
6,3,3_4029517,"KRZYKI",0,7,28,537310
6,3,3_4029525,"KRZYKI",0,8,5,537310
6,3,3_4029579,"KRZYKI",0,10,5,537310
6,3,3_4029583,"KRZYKI",0,10,5,537310
6,3,3_4029585,"KRZYKI",0,10,5,537310
6,3,3_4029587,"KRZYKI",0,10,5,537310
6,3,3_4029599,"KRZYKI",0,11,5,537310
6,3,3_4029603,"KRZYKI",0,11,5,537310
6,3,3_4029605,"KRZYKI",0,11,5,537310
6,3,3_4029607,"KRZYKI",0,11,5,537310
6,3,3_4029609,"KRZYKI",0,11,5,537310
6,3,3_4029611,"KRZYKI",0,11,5,537310
6,3,3_4029613,"KRZYKI",0,11,5,537310
6,3,3_4030143,"KRZYKI",0,4,28,537310
6,3,3_4030634,"KRZYKI",0,4,28,537310
6,3,3_4030654,"KRZYKI",0,5,28,537310
6,3,3_4030656,"KRZYKI",0,5,28,537310
6,3,3_4030661,"KRZYKI",0,6,5,537310
6,3,3_4030703,"KRZYKI",0,7,28,537310
6,3,3_4029409,"KRZYKI",0,2,28,537513
6,3,3_4029426,"KRZYKI",0,3,5,537514
6,3,3_4029183,"Zajezdnia OŁBIN",0,7,5,537520
6,3,3_4029458,"Zajezdnia OŁBIN",0,4,5,537520
6,3,3_4029617,"Zajezdnia OŁBIN",0,11,5,537520
6,3,3_4030329,"Zajezdnia OŁBIN",0,1,5,537520
6,3,3_4030660,"KOWALE",1,6,5,537521
6,3,3_4029425,"KROMERA",1,3,5,537523
6,4,4_4031539,"KOWALE",1,7,5,537309
6,4,4_4031541,"KOWALE",1,7,5,537309
6,4,4_4031543,"KOWALE",1,7,5,537309
6,4,4_4031547,"KOWALE",1,7,5,537309
6,4,4_4031750,"KOWALE",1,1,28,537309
6,4,4_4031752,"KOWALE",1,1,28,537309
6,4,4_4031754,"KOWALE",1,1,28,537309
6,4,4_4031756,"KOWALE",1,1,28,537309
6,4,4_4031758,"KOWALE",1,1,28,537309
6,4,4_4031760,"KOWALE",1,1,28,537309
6,4,4_4031764,"KOWALE",1,1,28,537309
6,4,4_4031768,"KOWALE",1,2,28,537309
6,4,4_4031772,"KOWALE",1,2,28,537309
6,4,4_4031774,"KOWALE",1,2,28,537309
6,4,4_4031776,"KOWALE",1,2,28,537309
6,4,4_4031778,"KOWALE",1,2,28,537309
6,4,4_4031780,"KOWALE",1,2,28,537309
6,4,4_4031782,"KOWALE",1,2,28,537309
6,4,4_4031789,"KOWALE",1,3,5,537309
6,4,4_4031791,"KOWALE",1,3,5,537309
6,4,4_4031793,"KOWALE",1,3,5,537309
6,4,4_4031795,"KOWALE",1,3,5,537309
6,4,4_4031797,"KOWALE",1,3,5,537309
6,4,4_4031799,"KOWALE",1,3,5,537309
6,4,4_4031801,"KOWALE",1,3,5,537309
6,4,4_4031815,"KOWALE",1,4,5,537309
6,4,4_4031817,"KOWALE",1,4,5,537309
6,4,4_4031822,"KOWALE",1,5,28,537309
6,4,4_4031838,"KOWALE",1,5,28,537309
6,4,4_4031844,"KOWALE",1,6,28,537309
6,4,4_4031858,"KOWALE",1,6,28,537309
6,4,4_4031876,"KOWALE",1,7,28,537309
6,4,4_4031884,"KOWALE",1,8,5,537309
6,4,4_4031900,"KOWALE",1,8,5,537309
6,4,4_4031938,"KOWALE",1,10,5,537309
6,4,4_4031942,"KOWALE",1,10,5,537309
6,4,4_4031944,"KOWALE",1,10,5,537309
6,4,4_4031946,"KOWALE",1,10,5,537309
6,4,4_4031958,"KOWALE",1,11,5,537309
6,4,4_4031962,"KOWALE",1,11,5,537309
6,4,4_4031964,"KOWALE",1,11,5,537309
6,4,4_4031966,"KOWALE",1,11,5,537309
6,4,4_4031968,"KOWALE",1,11,5,537309
6,4,4_4031970,"KOWALE",1,11,5,537309
6,4,4_4031972,"KOWALE",1,11,5,537309
6,4,4_4031976,"KOWALE",1,11,5,537309
6,4,4_4032502,"KOWALE",1,4,28,537309
6,4,4_4032688,"KOWALE",1,1,5,537309
6,4,4_4032973,"KOWALE",1,4,28,537309
6,4,4_4032993,"KOWALE",1,5,28,537309
6,4,4_4033011,"KOWALE",1,5,28,537309
6,4,4_4033018,"KOWALE",1,6,5,537309
6,4,4_4033027,"KOWALE",1,7,28,537309
6,4,4_4031540,"KRZYKI",0,7,5,537310
6,4,4_4031542,"KRZYKI",0,7,5,537310
6,4,4_4031544,"KRZYKI",0,7,5,537310
6,4,4_4031747,"KRZYKI",0,1,28,537310
6,4,4_4031751,"KRZYKI",0,1,28,537310
6,4,4_4031753,"KRZYKI",0,1,28,537310
6,4,4_4031755,"KRZYKI",0,1,28,537310
6,4,4_4031757,"KRZYKI",0,1,28,537310
6,4,4_4031759,"KRZYKI",0,1,28,537310
6,4,4_4031761,"KRZYKI",0,1,28,537310
6,4,4_4031773,"KRZYKI",0,2,28,537310
6,4,4_4031775,"KRZYKI",0,2,28,537310
6,4,4_4031777,"KRZYKI",0,2,28,537310
6,4,4_4031779,"KRZYKI",0,2,28,537310
6,4,4_4031781,"KRZYKI",0,2,28,537310
6,4,4_4031783,"KRZYKI",0,2,28,537310
6,4,4_4031790,"KRZYKI",0,3,5,537310
6,4,4_4031792,"KRZYKI",0,3,5,537310
6,4,4_4031794,"KRZYKI",0,3,5,537310
6,4,4_4031796,"KRZYKI",0,3,5,537310
6,4,4_4031798,"KRZYKI",0,3,5,537310
6,4,4_4031800,"KRZYKI",0,3,5,537310
6,4,4_4031802,"KRZYKI",0,3,5,537310
6,4,4_4031814,"KRZYKI",0,4,5,537310
6,4,4_4031816,"KRZYKI",0,4,5,537310
6,4,4_4031823,"KRZYKI",0,5,28,537310
6,4,4_4031839,"KRZYKI",0,5,28,537310
6,4,4_4031845,"KRZYKI",0,6,28,537310
6,4,4_4031859,"KRZYKI",0,6,28,537310
6,4,4_4031877,"KRZYKI",0,7,28,537310
6,4,4_4031885,"KRZYKI",0,8,5,537310
6,4,4_4031939,"KRZYKI",0,10,5,537310
6,4,4_4031943,"KRZYKI",0,10,5,537310
6,4,4_4031945,"KRZYKI",0,10,5,537310
6,4,4_4031947,"KRZYKI",0,10,5,537310
6,4,4_4031959,"KRZYKI",0,11,5,537310
6,4,4_4031963,"KRZYKI",0,11,5,537310
6,4,4_4031965,"KRZYKI",0,11,5,537310
6,4,4_4031967,"KRZYKI",0,11,5,537310
6,4,4_4031969,"KRZYKI",0,11,5,537310
6,4,4_4031971,"KRZYKI",0,11,5,537310
6,4,4_4031973,"KRZYKI",0,11,5,537310
6,4,4_4032503,"KRZYKI",0,4,28,537310
6,4,4_4032990,"KRZYKI",0,4,28,537310
6,4,4_4033010,"KRZYKI",0,5,28,537310
6,4,4_4033012,"KRZYKI",0,5,28,537310
6,4,4_4033017,"KRZYKI",0,6,5,537310
6,4,4_4033059,"KRZYKI",0,7,28,537310
6,4,4_4031769,"KRZYKI",0,2,28,537513
6,4,4_4031786,"KRZYKI",0,3,5,537514
6,4,4_4031548,"Zajezdnia OŁBIN",0,7,5,537520
6,4,4_4031818,"Zajezdnia OŁBIN",0,4,5,537520
6,4,4_4031977,"Zajezdnia OŁBIN",0,11,5,537520
6,4,4_4032689,"Zajezdnia OŁBIN",0,1,5,537520
6,4,4_4033016,"KOWALE",1,6,5,537521
6,4,4_4031785,"KROMERA",1,3,5,537523
6,6,6_4021939,"KOWALE",1,7,5,537008
6,6,6_4022509,"KOWALE",1,1,5,537008
6,6,6_4022511,"KOWALE",1,1,5,537008
6,6,6_4022513,"KOWALE",1,1,5,537008
6,6,6_4022515,"KOWALE",1,1,5,537008
6,6,6_4022517,"KOWALE",1,1,5,537008
6,6,6_4022519,"KOWALE",1,1,5,537008
6,6,6_4022521,"KOWALE",1,1,5,537008
6,6,6_4022525,"KOWALE",1,1,5,537008
6,6,6_4022532,"KOWALE",1,2,28,537008
6,6,6_4022534,"KOWALE",1,2,28,537008
6,6,6_4022536,"KOWALE",1,2,28,537008
6,6,6_4022538,"KOWALE",1,2,28,537008
6,6,6_4022540,"KOWALE",1,2,28,537008
6,6,6_4022542,"KOWALE",1,2,28,537008
6,6,6_4022551,"KOWALE",1,3,5,537008
6,6,6_4022553,"KOWALE",1,3,5,537008
6,6,6_4022555,"KOWALE",1,3,5,537008
6,6,6_4022557,"KOWALE",1,3,5,537008
6,6,6_4022559,"KOWALE",1,3,5,537008
6,6,6_4022561,"KOWALE",1,3,5,537008
6,6,6_4022563,"KOWALE",1,3,5,537008
6,6,6_4022565,"KOWALE",1,3,5,537008
6,6,6_4022569,"KOWALE",1,3,5,537008
6,6,6_4022572,"KOWALE",1,4,5,537008
6,6,6_4022574,"KOWALE",1,4,5,537008
6,6,6_4022578,"KOWALE",1,5,28,537008
6,6,6_4022580,"KOWALE",1,5,28,537008
6,6,6_4022582,"KOWALE",1,5,28,537008
6,6,6_4022584,"KOWALE",1,5,28,537008
6,6,6_4022586,"KOWALE",1,5,28,537008
6,6,6_4022588,"KOWALE",1,5,28,537008
6,6,6_4022590,"KOWALE",1,5,28,537008
6,6,6_4022592,"KOWALE",1,5,28,537008
6,6,6_4022599,"KOWALE",1,6,5,537008
6,6,6_4022601,"KOWALE",1,6,5,537008
6,6,6_4022603,"KOWALE",1,6,5,537008
6,6,6_4022605,"KOWALE",1,6,5,537008
6,6,6_4022616,"KOWALE",1,7,28,537008
6,6,6_4022618,"KOWALE",1,7,28,537008
6,6,6_4022620,"KOWALE",1,7,28,537008
6,6,6_4022622,"KOWALE",1,7,28,537008
6,6,6_4022636,"KOWALE",1,8,28,537008
6,6,6_4022638,"KOWALE",1,8,28,537008
6,6,6_4022640,"KOWALE",1,8,28,537008
6,6,6_4022642,"KOWALE",1,8,28,537008
6,6,6_4022644,"KOWALE",1,8,28,537008
6,6,6_4022646,"KOWALE",1,8,28,537008
6,6,6_4022652,"KOWALE",1,9,5,537008
6,6,6_4022658,"KOWALE",1,10,5,537008
6,6,6_4022660,"KOWALE",1,10,5,537008
6,6,6_4022662,"KOWALE",1,10,5,537008
6,6,6_4022704,"KOWALE",1,2,28,537008
6,6,6_4022779,"KOWALE",1,8,5,537008
6,6,6_4022781,"KOWALE",1,8,5,537008
6,6,6_4022783,"KOWALE",1,8,5,537008
6,6,6_4022787,"KOWALE",1,8,5,537008
6,6,6_4022797,"KOWALE",1,9,5,537008
6,6,6_4022821,"KOWALE",1,10,5,537008
6,6,6_4022828,"KOWALE",1,11,5,537008
6,6,6_4022830,"KOWALE",1,11,5,537008
6,6,6_4022832,"KOWALE",1,11,5,537008
6,6,6_4022842,"KOWALE",1,11,5,537008
6,6,6_4023298,"KOWALE",1,18,5,537008
6,6,6_4023300,"KOWALE",1,18,5,537008
6,6,6_4023302,"KOWALE",1,18,5,537008
6,6,6_4023306,"KOWALE",1,18,5,537008
6,6,6_4024547,"KOWALE",1,1,28,537008
6,6,6_4024730,"KOWALE",1,8,5,537008
6,6,6_4024745,"KOWALE",1,10,5,537008
6,6,6_4024865,"KOWALE",1,10,28,537008
6,6,6_4024867,"KOWALE",1,10,28,537008
6,6,6_4021940,"KRZYKI",0,7,5,537009
6,6,6_4022510,"KRZYKI",0,1,5,537009
6,6,6_4022512,"KRZYKI",0,1,5,537009
6,6,6_4022514,"KRZYKI",0,1,5,537009
6,6,6_4022516,"KRZYKI",0,1,5,537009
6,6,6_4022518,"KRZYKI",0,1,5,537009
6,6,6_4022520,"KRZYKI",0,1,5,537009
6,6,6_4022522,"KRZYKI",0,1,5,537009
6,6,6_4022531,"KRZYKI",0,2,28,537009
6,6,6_4022533,"KRZYKI",0,2,28,537009
6,6,6_4022535,"KRZYKI",0,2,28,537009
6,6,6_4022537,"KRZYKI",0,2,28,537009
6,6,6_4022539,"KRZYKI",0,2,28,537009
6,6,6_4022541,"KRZYKI",0,2,28,537009
6,6,6_4022547,"KRZYKI",0,2,28,537009
6,6,6_4022550,"KRZYKI",0,3,5,537009
6,6,6_4022552,"KRZYKI",0,3,5,537009
6,6,6_4022554,"KRZYKI",0,3,5,537009
6,6,6_4022556,"KRZYKI",0,3,5,537009
6,6,6_4022558,"KRZYKI",0,3,5,537009
6,6,6_4022560,"KRZYKI",0,3,5,537009
6,6,6_4022562,"KRZYKI",0,3,5,537009
6,6,6_4022564,"KRZYKI",0,3,5,537009
6,6,6_4022566,"KRZYKI",0,3,5,537009
6,6,6_4022573,"KRZYKI",0,4,5,537009
6,6,6_4022575,"KRZYKI",0,4,5,537009
6,6,6_4022579,"KRZYKI",0,5,28,537009
6,6,6_4022581,"KRZYKI",0,5,28,537009
6,6,6_4022583,"KRZYKI",0,5,28,537009
6,6,6_4022585,"KRZYKI",0,5,28,537009
6,6,6_4022587,"KRZYKI",0,5,28,537009
6,6,6_4022589,"KRZYKI",0,5,28,537009
6,6,6_4022591,"KRZYKI",0,5,28,537009
6,6,6_4022593,"KRZYKI",0,5,28,537009
6,6,6_4022598,"KRZYKI",0,6,5,537009
6,6,6_4022600,"KRZYKI",0,6,5,537009
6,6,6_4022602,"KRZYKI",0,6,5,537009
6,6,6_4022604,"KRZYKI",0,6,5,537009
6,6,6_4022617,"KRZYKI",0,7,28,537009
6,6,6_4022619,"KRZYKI",0,7,28,537009
6,6,6_4022621,"KRZYKI",0,7,28,537009
6,6,6_4022623,"KRZYKI",0,7,28,537009
6,6,6_4022635,"KRZYKI",0,8,28,537009
6,6,6_4022637,"KRZYKI",0,8,28,537009
6,6,6_4022639,"KRZYKI",0,8,28,537009
6,6,6_4022641,"KRZYKI",0,8,28,537009
6,6,6_4022643,"KRZYKI",0,8,28,537009
6,6,6_4022645,"KRZYKI",0,8,28,537009
6,6,6_4022647,"KRZYKI",0,8,28,537009
6,6,6_4022651,"KRZYKI",0,9,5,537009
6,6,6_4022653,"KRZYKI",0,9,5,537009
6,6,6_4022657,"KRZYKI",0,10,5,537009
6,6,6_4022659,"KRZYKI",0,10,5,537009
6,6,6_4022661,"KRZYKI",0,10,5,537009
6,6,6_4022705,"KRZYKI",0,2,28,537009
6,6,6_4022735,"KRZYKI",0,5,5,537009
6,6,6_4022743,"KRZYKI",0,6,5,537009
6,6,6_4022780,"KRZYKI",0,8,5,537009
6,6,6_4022782,"KRZYKI",0,8,5,537009
6,6,6_4022784,"KRZYKI",0,8,5,537009
6,6,6_4022798,"KRZYKI",0,9,5,537009
6,6,6_4022804,"KRZYKI",0,10,5,537009
6,6,6_4022829,"KRZYKI",0,11,5,537009
6,6,6_4022831,"KRZYKI",0,11,5,537009
6,6,6_4022833,"KRZYKI",0,11,5,537009
6,6,6_4022843,"KRZYKI",0,11,5,537009
6,6,6_4023299,"KRZYKI",0,18,5,537009
6,6,6_4023301,"KRZYKI",0,18,5,537009
6,6,6_4023303,"KRZYKI",0,18,5,537009
6,6,6_4024605,"KRZYKI",0,2,28,537009
6,6,6_4024627,"KRZYKI",0,3,5,537009
6,6,6_4024727,"KRZYKI",0,8,5,537009
6,6,6_4024866,"KRZYKI",0,10,28,537009
6,6,6_4024868,"pl. Bema",0,10,28,537211
6,6,6_4022508,"KRZYKI",0,1,5,537213
6,6,6_4022526,"Zajezdnia OŁBIN",0,1,5,537219
6,6,6_4022570,"Zajezdnia OŁBIN",0,3,5,537219
6,6,6_4022663,"Zajezdnia OŁBIN",0,10,5,537219
6,6,6_4024731,"Zajezdnia OŁBIN",0,8,5,537219
6,6,6_4022549,"KOWALE",1,3,5,537220
6,6,6_4022597,"KOWALE",1,6,5,537220
6,6,6_4022734,"KOWALE",1,5,5,537220
6,6,6_4022742,"KOWALE",1,6,5,537220
6,6,6_4022803,"KOWALE",1,10,5,537220
6,6,6_4022634,"KOWALE",1,8,28,537221
6,6,6_4022507,"KROMERA",1,1,5,537222
6,8,8_4025458,"KOWALE",1,7,5,537008
6,8,8_4026028,"KOWALE",1,1,5,537008
6,8,8_4026030,"KOWALE",1,1,5,537008
6,8,8_4026032,"KOWALE",1,1,5,537008
6,8,8_4026034,"KOWALE",1,1,5,537008
6,8,8_4026036,"KOWALE",1,1,5,537008
6,8,8_4026038,"KOWALE",1,1,5,537008
6,8,8_4026040,"KOWALE",1,1,5,537008
6,8,8_4026044,"KOWALE",1,1,5,537008
6,8,8_4026051,"KOWALE",1,2,28,537008
6,8,8_4026053,"KOWALE",1,2,28,537008
6,8,8_4026055,"KOWALE",1,2,28,537008
6,8,8_4026057,"KOWALE",1,2,28,537008
6,8,8_4026059,"KOWALE",1,2,28,537008
6,8,8_4026061,"KOWALE",1,2,28,537008
6,8,8_4026070,"KOWALE",1,3,5,537008
6,8,8_4026072,"KOWALE",1,3,5,537008
6,8,8_4026074,"KOWALE",1,3,5,537008
6,8,8_4026076,"KOWALE",1,3,5,537008
6,8,8_4026078,"KOWALE",1,3,5,537008
6,8,8_4026080,"KOWALE",1,3,5,537008
6,8,8_4026082,"KOWALE",1,3,5,537008
6,8,8_4026084,"KOWALE",1,3,5,537008
6,8,8_4026088,"KOWALE",1,3,5,537008
6,8,8_4026091,"KOWALE",1,4,5,537008
6,8,8_4026093,"KOWALE",1,4,5,537008
6,8,8_4026097,"KOWALE",1,5,28,537008
6,8,8_4026099,"KOWALE",1,5,28,537008
6,8,8_4026101,"KOWALE",1,5,28,537008
6,8,8_4026103,"KOWALE",1,5,28,537008
6,8,8_4026105,"KOWALE",1,5,28,537008
6,8,8_4026107,"KOWALE",1,5,28,537008
6,8,8_4026109,"KOWALE",1,5,28,537008
6,8,8_4026111,"KOWALE",1,5,28,537008
6,8,8_4026118,"KOWALE",1,6,5,537008
6,8,8_4026120,"KOWALE",1,6,5,537008
6,8,8_4026122,"KOWALE",1,6,5,537008
6,8,8_4026124,"KOWALE",1,6,5,537008
6,8,8_4026135,"KOWALE",1,7,28,537008
6,8,8_4026137,"KOWALE",1,7,28,537008
6,8,8_4026139,"KOWALE",1,7,28,537008
6,8,8_4026141,"KOWALE",1,7,28,537008
6,8,8_4026155,"KOWALE",1,8,28,537008
6,8,8_4026157,"KOWALE",1,8,28,537008
6,8,8_4026159,"KOWALE",1,8,28,537008
6,8,8_4026161,"KOWALE",1,8,28,537008
6,8,8_4026163,"KOWALE",1,8,28,537008
6,8,8_4026165,"KOWALE",1,8,28,537008
6,8,8_4026171,"KOWALE",1,9,5,537008
6,8,8_4026177,"KOWALE",1,10,5,537008
6,8,8_4026179,"KOWALE",1,10,5,537008
6,8,8_4026181,"KOWALE",1,10,5,537008
6,8,8_4026223,"KOWALE",1,2,28,537008
6,8,8_4026298,"KOWALE",1,8,5,537008
6,8,8_4026300,"KOWALE",1,8,5,537008
6,8,8_4026302,"KOWALE",1,8,5,537008
6,8,8_4026306,"KOWALE",1,8,5,537008
6,8,8_4026316,"KOWALE",1,9,5,537008
6,8,8_4026340,"KOWALE",1,10,5,537008
6,8,8_4026347,"KOWALE",1,11,5,537008
6,8,8_4026349,"KOWALE",1,11,5,537008
6,8,8_4026351,"KOWALE",1,11,5,537008
6,8,8_4026361,"KOWALE",1,11,5,537008
6,8,8_4026817,"KOWALE",1,18,5,537008
6,8,8_4026819,"KOWALE",1,18,5,537008
6,8,8_4026821,"KOWALE",1,18,5,537008
6,8,8_4026825,"KOWALE",1,18,5,537008
6,8,8_4028066,"KOWALE",1,1,28,537008
6,8,8_4028249,"KOWALE",1,8,5,537008
6,8,8_4028264,"KOWALE",1,10,5,537008
6,8,8_4028384,"KOWALE",1,10,28,537008
6,8,8_4028386,"KOWALE",1,10,28,537008
6,8,8_4025459,"KRZYKI",0,7,5,537009
6,8,8_4026029,"KRZYKI",0,1,5,537009
6,8,8_4026031,"KRZYKI",0,1,5,537009
6,8,8_4026033,"KRZYKI",0,1,5,537009
6,8,8_4026035,"KRZYKI",0,1,5,537009
6,8,8_4026037,"KRZYKI",0,1,5,537009
6,8,8_4026039,"KRZYKI",0,1,5,537009
6,8,8_4026041,"KRZYKI",0,1,5,537009
6,8,8_4026050,"KRZYKI",0,2,28,537009
6,8,8_4026052,"KRZYKI",0,2,28,537009
6,8,8_4026054,"KRZYKI",0,2,28,537009
6,8,8_4026056,"KRZYKI",0,2,28,537009
6,8,8_4026058,"KRZYKI",0,2,28,537009
6,8,8_4026060,"KRZYKI",0,2,28,537009
6,8,8_4026066,"KRZYKI",0,2,28,537009
6,8,8_4026069,"KRZYKI",0,3,5,537009
6,8,8_4026071,"KRZYKI",0,3,5,537009
6,8,8_4026073,"KRZYKI",0,3,5,537009
6,8,8_4026075,"KRZYKI",0,3,5,537009
6,8,8_4026077,"KRZYKI",0,3,5,537009
6,8,8_4026079,"KRZYKI",0,3,5,537009
6,8,8_4026081,"KRZYKI",0,3,5,537009
6,8,8_4026083,"KRZYKI",0,3,5,537009
6,8,8_4026085,"KRZYKI",0,3,5,537009
6,8,8_4026092,"KRZYKI",0,4,5,537009
6,8,8_4026094,"KRZYKI",0,4,5,537009
6,8,8_4026098,"KRZYKI",0,5,28,537009
6,8,8_4026100,"KRZYKI",0,5,28,537009
6,8,8_4026102,"KRZYKI",0,5,28,537009
